DV,NPV,Offset,Estado,Marco,DF
0x6D219,0x6D,0x219,FALLO,0,0x219
0x58B09,0x58,0xB09,FALLO,2,0x2B09
0x4BA97,0x4B,0xA97,FALLO,6,0x6A97
0x573CA,0x57,0x3CA,FALLO,1,0x13CA
0x45079,0x45,0x79,FALLO,3,0x3079
0x4C45A,0x4C,0x45A,FALLO,4,0x445A
0x8E6B,0x8,0xE6B,FALLO,5,0x5E6B
0x35A8B,0x35,0xA8B,FALLO,7,0x7A8B
0x604FA,0x60,0x4FA,FALLO,0,0x4FA
0x790A,0x7,0x90A,FALLO,2,0x290A
0x51C0F,0x51,0xC0F,FALLO,6,0x6C0F
0x3D680,0x3D,0x680,FALLO,1,0x1680
0x651EB,0x65,0x1EB,FALLO,3,0x31EB
0x5CBEA,0x5C,0xBEA,FALLO,4,0x4BEA
0x5362D,0x53,0x62D,FALLO,5,0x562D
0x2DF3C,0x2D,0xF3C,FALLO,7,0x7F3C
0x7BA37,0x7B,0xA37,FALLO,0,0xA37
0x7D81B,0x7D,0x81B,FALLO,2,0x281B
0x26CED,0x26,0xCED,FALLO,6,0x6CED
0x41661,0x41,0x661,FALLO,1,0x1661
0x48C44,0x48,0xC44,FALLO,3,0x3C44
0x2E50F,0x2E,0x50F,FALLO,4,0x450F
0x4E024,0x4E,0x24,FALLO,5,0x5024
0x19A0D,0x19,0xA0D,FALLO,7,0x7A0D
0x79861,0x79,0x861,FALLO,0,0x861
0x4F30C,0x4F,0x30C,FALLO,2,0x230C
0x2F0EB,0x2F,0xEB,FALLO,6,0x60EB
0x462A7,0x46,0x2A7,FALLO,1,0x12A7
0x7550C,0x75,0x50C,FALLO,3,0x350C
0x5A72A,0x5A,0x72A,FALLO,4,0x472A
0x31618,0x31,0x618,FALLO,5,0x5618
0x23BC2,0x23,0xBC2,FALLO,7,0x7BC2
0x2FEE1,0x2F,0xEE1,HIT,6,0x6EE1
0x76F11,0x76,0xF11,FALLO,0,0xF11
0x23DE5,0x23,0xDE5,HIT,7,0x7DE5
0x3DBF3,0x3D,0xBF3,FALLO,2,0x2BF3
0x473EB,0x47,0x3EB,FALLO,1,0x13EB
0x66B0E,0x66,0xB0E,FALLO,3,0x3B0E
0x46E0,0x4,0x6E0,FALLO,4,0x46E0
0x2D8E6,0x2D,0x8E6,FALLO,5,0x58E6
0x6A082,0x6A,0x82,FALLO,6,0x6082
0x38CC2,0x38,0xCC2,FALLO,7,0x7CC2
0x3FC3,0x3,0xFC3,FALLO,0,0xFC3
0x20D1C,0x20,0xD1C,FALLO,2,0x2D1C
0x3B455,0x3B,0x455,FALLO,1,0x1455
0x170AB,0x17,0xAB,FALLO,3,0x30AB
0x2D442,0x2D,0x442,HIT,5,0x5442
0x22BFA,0x22,0xBFA,FALLO,4,0x4BFA
0x2F0B2,0x2F,0xB2,FALLO,6,0x60B2
0x18781,0x18,0x781,FALLO,7,0x7781
0x56851,0x56,0x851,FALLO,0,0x851
0x682DC,0x68,0x2DC,FALLO,2,0x22DC
0x1CB8B,0x1C,0xB8B,FALLO,5,0x5B8B
0x32C9B,0x32,0xC9B,FALLO,1,0x1C9B
0x21F75,0x21,0xF75,FALLO,3,0x3F75
0x3FA7,0x3,0xFA7,FALLO,4,0x4FA7
0x69501,0x69,0x501,FALLO,6,0x6501
0x30DFA,0x30,0xDFA,FALLO,7,0x7DFA
0x1E53C,0x1E,0x53C,FALLO,0,0x53C
0x74E01,0x74,0xE01,FALLO,2,0x2E01
0x3139B,0x31,0x39B,FALLO,5,0x539B
0x698C9,0x69,0x8C9,HIT,6,0x68C9
0x7941F,0x79,0x41F,FALLO,1,0x141F
0x2F4DA,0x2F,0x4DA,FALLO,3,0x34DA
0x4C628,0x4C,0x628,FALLO,4,0x4628
0x68466,0x68,0x466,FALLO,6,0x6466
0x6CC6E,0x6C,0xC6E,FALLO,7,0x7C6E
0x41404,0x41,0x404,FALLO,0,0x404
0x40126,0x40,0x126,FALLO,2,0x2126
0x49D4F,0x49,0xD4F,FALLO,5,0x5D4F
0x2975A,0x29,0x75A,FALLO,1,0x175A
0x6C95,0x6,0xC95,FALLO,3,0x3C95
0xA713,0xA,0x713,FALLO,4,0x4713
0x24469,0x24,0x469,FALLO,6,0x6469
0x14D23,0x14,0xD23,FALLO,7,0x7D23
0xD40B,0xD,0x40B,FALLO,0,0x40B
0x2CB65,0x2C,0xB65,FALLO,2,0x2B65
0x7B35F,0x7B,0x35F,FALLO,5,0x535F
0x3522F,0x35,0x22F,FALLO,1,0x122F
0x1CDD4,0x1C,0xDD4,FALLO,3,0x3DD4
0x7BC71,0x7B,0xC71,HIT,5,0x5C71
0x24D02,0x24,0xD02,HIT,6,0x6D02
0x745BF,0x74,0x5BF,FALLO,4,0x45BF
0x6532C,0x65,0x32C,FALLO,7,0x732C
0x3C0D9,0x3C,0xD9,FALLO,0,0xD9
0x5705B,0x57,0x5B,FALLO,2,0x205B
0x397F9,0x39,0x7F9,FALLO,5,0x57F9
0x326EA,0x32,0x6EA,FALLO,6,0x66EA
0x2FEA7,0x2F,0xEA7,FALLO,1,0x1EA7
0x3ACFC,0x3A,0xCFC,FALLO,3,0x3CFC
0x12780,0x12,0x780,FALLO,4,0x4780
0x56438,0x56,0x438,FALLO,7,0x7438
0x19867,0x19,0x867,FALLO,0,0x867
0x2323,0x2,0x323,FALLO,2,0x2323
0x75D14,0x75,0xD14,FALLO,5,0x5D14
0x5C3BC,0x5C,0x3BC,FALLO,6,0x63BC
0x2D1D3,0x2D,0x1D3,FALLO,1,0x11D3
0x2DAB3,0x2D,0xAB3,HIT,1,0x1AB3
0x1FED4,0x1F,0xED4,FALLO,3,0x3ED4
0xDDFA,0xD,0xDFA,FALLO,4,0x4DFA
0x790E1,0x79,0xE1,FALLO,7,0x70E1
0x82A9,0x8,0x2A9,FALLO,0,0x2A9
0x3C070,0x3C,0x70,FALLO,2,0x2070
0x37AAC,0x37,0xAAC,FALLO,5,0x5AAC
0x7B6E,0x7,0xB6E,FALLO,6,0x6B6E
0x68B01,0x68,0xB01,FALLO,1,0x1B01
0x3F46A,0x3F,0x46A,FALLO,3,0x346A
0x45B69,0x45,0xB69,FALLO,4,0x4B69
0x36E32,0x36,0xE32,FALLO,7,0x7E32
0x7F28E,0x7F,0x28E,FALLO,0,0x28E
0x78B19,0x78,0xB19,FALLO,2,0x2B19
0x2C4E2,0x2C,0x4E2,FALLO,5,0x54E2
0xCF56,0xC,0xF56,FALLO,6,0x6F56
0x733F4,0x73,0x3F4,FALLO,1,0x13F4
0x3F457,0x3F,0x457,HIT,3,0x3457
0x312D3,0x31,0x2D3,FALLO,4,0x42D3
0x1610A,0x16,0x10A,FALLO,7,0x710A
0x518B3,0x51,0x8B3,FALLO,0,0x8B3
0x178B0,0x17,0x8B0,FALLO,2,0x28B0
0x380A9,0x38,0xA9,FALLO,3,0x30A9
0x75786,0x75,0x786,FALLO,5,0x5786
0x57DA9,0x57,0xDA9,FALLO,6,0x6DA9
0x667D2,0x66,0x7D2,FALLO,1,0x17D2
0x57BA7,0x57,0xBA7,HIT,6,0x6BA7
0x79848,0x79,0x848,FALLO,4,0x4848
0x25686,0x25,0x686,FALLO,7,0x7686
0x1C6,0x0,0x1C6,FALLO,0,0x1C6
0x33F57,0x33,0xF57,FALLO,2,0x2F57
0x4FB1,0x4,0xFB1,FALLO,3,0x3FB1
0x5381D,0x53,0x81D,FALLO,5,0x581D
0x7287B,0x72,0x87B,FALLO,6,0x687B
0xBB34,0xB,0xB34,FALLO,1,0x1B34
0x9ED6,0x9,0xED6,FALLO,4,0x4ED6
0x489F8,0x48,0x9F8,FALLO,7,0x79F8
0x18CDC,0x18,0xCDC,FALLO,0,0xCDC
0x7084A,0x70,0x84A,FALLO,2,0x284A
0x6C5B1,0x6C,0x5B1,FALLO,3,0x35B1
0x3CA75,0x3C,0xA75,FALLO,5,0x5A75
0x28C2E,0x28,0xC2E,FALLO,6,0x6C2E
0x28E93,0x28,0xE93,HIT,6,0x6E93
0x2FD26,0x2F,0xD26,FALLO,1,0x1D26
0x7DAB2,0x7D,0xAB2,FALLO,4,0x4AB2
0x53B3,0x5,0x3B3,FALLO,7,0x73B3
0x5709,0x5,0x709,HIT,7,0x7709
0x6F587,0x6F,0x587,FALLO,0,0x587
0x6E394,0x6E,0x394,FALLO,2,0x2394
0x77717,0x77,0x717,FALLO,3,0x3717
0x2C540,0x2C,0x540,FALLO,5,0x5540
0x2D63B,0x2D,0x63B,FALLO,6,0x663B
0x63C38,0x63,0xC38,FALLO,1,0x1C38
0x1C901,0x1C,0x901,FALLO,4,0x4901
0x2FF90,0x2F,0xF90,FALLO,7,0x7F90
0x5B048,0x5B,0x48,FALLO,0,0x48
0x57D2A,0x57,0xD2A,FALLO,2,0x2D2A
0x6EFD0,0x6E,0xFD0,FALLO,3,0x3FD0
0x5F044,0x5F,0x44,FALLO,5,0x5044
0x2F113,0x2F,0x113,HIT,7,0x7113
0x22E64,0x22,0xE64,FALLO,6,0x6E64
0xA310,0xA,0x310,FALLO,1,0x1310
0xB05F,0xB,0x5F,FALLO,4,0x405F
0x17D98,0x17,0xD98,FALLO,7,0x7D98
0x43CC,0x4,0x3CC,FALLO,0,0x3CC
0x9FE2,0x9,0xFE2,FALLO,2,0x2FE2
0x18E5C,0x18,0xE5C,FALLO,3,0x3E5C
0x6F922,0x6F,0x922,FALLO,5,0x5922
0x3B2CE,0x3B,0x2CE,FALLO,6,0x62CE
0x63223,0x63,0x223,FALLO,1,0x1223
0x21C39,0x21,0xC39,FALLO,4,0x4C39
0x37C66,0x37,0xC66,FALLO,7,0x7C66
0x79E5A,0x79,0xE5A,FALLO,0,0xE5A
0x549D3,0x54,0x9D3,FALLO,2,0x29D3
0xFD3B,0xF,0xD3B,FALLO,3,0x3D3B
0x64A3A,0x64,0xA3A,FALLO,5,0x5A3A
0x13CFD,0x13,0xCFD,FALLO,6,0x6CFD
0xBBC1,0xB,0xBC1,FALLO,1,0x1BC1
0x2462,0x2,0x462,FALLO,4,0x4462
0x79CD3,0x79,0xCD3,HIT,0,0xCD3
0x31E2B,0x31,0xE2B,FALLO,7,0x7E2B
0x1348A,0x13,0x48A,HIT,6,0x648A
0x68C1C,0x68,0xC1C,FALLO,2,0x2C1C
0x4D4A9,0x4D,0x4A9,FALLO,3,0x34A9
0x4A38,0x4,0xA38,FALLO,5,0x5A38
0x6CEC2,0x6C,0xEC2,FALLO,0,0xEC2
0x7302D,0x73,0x2D,FALLO,1,0x102D
0x5FE7A,0x5F,0xE7A,FALLO,4,0x4E7A
0x59850,0x59,0x850,FALLO,6,0x6850
0x35593,0x35,0x593,FALLO,7,0x7593
0x1BA37,0x1B,0xA37,FALLO,2,0x2A37
0x1FC62,0x1F,0xC62,FALLO,3,0x3C62
0x1187,0x1,0x187,FALLO,5,0x5187
0x29A72,0x29,0xA72,FALLO,0,0xA72
0x3F68F,0x3F,0x68F,FALLO,1,0x168F
0x29F4A,0x29,0xF4A,HIT,0,0xF4A
0x1531A,0x15,0x31A,FALLO,4,0x431A
0x667DB,0x66,0x7DB,FALLO,6,0x67DB
0x19871,0x19,0x871,FALLO,7,0x7871
0x5BE0,0x5,0xBE0,FALLO,2,0x2BE0
0x3AAFD,0x3A,0xAFD,FALLO,3,0x3AFD
0x6EEFC,0x6E,0xEFC,FALLO,5,0x5EFC
0x592D8,0x59,0x2D8,FALLO,0,0x2D8
0x76C0A,0x76,0xC0A,FALLO,1,0x1C0A
0x64340,0x64,0x340,FALLO,4,0x4340
0x2A7B5,0x2A,0x7B5,FALLO,6,0x67B5
0x1CBFC,0x1C,0xBFC,FALLO,7,0x7BFC
0x32BC0,0x32,0xBC0,FALLO,2,0x2BC0
0x314A4,0x31,0x4A4,FALLO,3,0x34A4
0xDCAD,0xD,0xCAD,FALLO,5,0x5CAD
0xBCD1,0xB,0xCD1,FALLO,0,0xCD1
0x4CC13,0x4C,0xC13,FALLO,1,0x1C13
0x38024,0x38,0x24,FALLO,4,0x4024
0x30A75,0x30,0xA75,FALLO,6,0x6A75
0x65204,0x65,0x204,FALLO,7,0x7204
0x3692F,0x36,0x92F,FALLO,2,0x292F
0x6A85B,0x6A,0x85B,FALLO,3,0x385B
0x75F9E,0x75,0xF9E,FALLO,5,0x5F9E
0x22C7F,0x22,0xC7F,FALLO,0,0xC7F
0x3953E,0x39,0x53E,FALLO,1,0x153E
0x44AFB,0x44,0xAFB,FALLO,4,0x4AFB
0x16CB0,0x16,0xCB0,FALLO,6,0x6CB0
0x49E14,0x49,0xE14,FALLO,7,0x7E14
0x51F2C,0x51,0xF2C,FALLO,2,0x2F2C
0x53DCA,0x53,0xDCA,FALLO,3,0x3DCA
0x435C5,0x43,0x5C5,FALLO,5,0x55C5
0x22CAA,0x22,0xCAA,HIT,0,0xCAA
0x6D7A6,0x6D,0x7A6,FALLO,1,0x17A6
0x7678D,0x76,0x78D,FALLO,4,0x478D
0x663DC,0x66,0x3DC,FALLO,6,0x63DC
0x1986,0x1,0x986,FALLO,7,0x7986
0x1AEA1,0x1A,0xEA1,FALLO,0,0xEA1
0x7C69E,0x7C,0x69E,FALLO,2,0x269E
0x1F2A7,0x1F,0x2A7,FALLO,3,0x32A7
0x2C8F3,0x2C,0x8F3,FALLO,5,0x58F3
0x2C525,0x2C,0x525,HIT,5,0x5525
0x53B48,0x53,0xB48,FALLO,1,0x1B48
0x3F972,0x3F,0x972,FALLO,4,0x4972
0x1936,0x1,0x936,HIT,7,0x7936
0x41675,0x41,0x675,FALLO,6,0x6675
0x1CEF5,0x1C,0xEF5,FALLO,0,0xEF5
0x4ADB4,0x4A,0xDB4,FALLO,2,0x2DB4
0x67644,0x67,0x644,FALLO,3,0x3644
0x9,0x0,0x9,FALLO,5,0x5009
0x6E213,0x6E,0x213,FALLO,7,0x7213
0x524B4,0x52,0x4B4,FALLO,1,0x14B4
0x3E203,0x3E,0x203,FALLO,4,0x4203
0x28D29,0x28,0xD29,FALLO,6,0x6D29
0x25AB7,0x25,0xAB7,FALLO,0,0xAB7
0x7E42E,0x7E,0x42E,FALLO,2,0x242E
0x379BC,0x37,0x9BC,FALLO,3,0x39BC
0x6B713,0x6B,0x713,FALLO,5,0x5713
0x796DC,0x79,0x6DC,FALLO,7,0x76DC
0x3567A,0x35,0x67A,FALLO,1,0x167A
0x65F39,0x65,0xF39,FALLO,4,0x4F39
0x6E819,0x6E,0x819,FALLO,6,0x6819
0x37D8B,0x37,0xD8B,HIT,3,0x3D8B
0x49C59,0x49,0xC59,FALLO,0,0xC59
0x7ED38,0x7E,0xD38,HIT,2,0x2D38
0x16478,0x16,0x478,FALLO,5,0x5478
0x77261,0x77,0x261,FALLO,7,0x7261
0x6A0D0,0x6A,0xD0,FALLO,1,0x10D0
0x163DC,0x16,0x3DC,HIT,5,0x53DC
0x58526,0x58,0x526,FALLO,2,0x2526
0x7F1D9,0x7F,0x1D9,FALLO,3,0x31D9
0x6B163,0x6B,0x163,FALLO,4,0x4163
0x7DBA5,0x7D,0xBA5,FALLO,6,0x6BA5
0x6E9CE,0x6E,0x9CE,FALLO,0,0x9CE
0x1CC99,0x1C,0xC99,FALLO,5,0x5C99
0x341DA,0x34,0x1DA,FALLO,7,0x71DA
0x3C850,0x3C,0x850,FALLO,1,0x1850
0x2FE01,0x2F,0xE01,FALLO,2,0x2E01
0x541F7,0x54,0x1F7,FALLO,3,0x31F7
0x3BF99,0x3B,0xF99,FALLO,4,0x4F99
0x56F00,0x56,0xF00,FALLO,6,0x6F00
0x1377C,0x13,0x77C,FALLO,0,0x77C
0x274F3,0x27,0x4F3,FALLO,5,0x54F3
0x34306,0x34,0x306,HIT,7,0x7306
0x387B2,0x38,0x7B2,FALLO,1,0x17B2
0xC448,0xC,0x448,FALLO,2,0x2448
0x4025F,0x40,0x25F,FALLO,3,0x325F
0x78790,0x78,0x790,FALLO,4,0x4790
0x523A3,0x52,0x3A3,FALLO,6,0x63A3
0x4DF79,0x4D,0xF79,FALLO,7,0x7F79
0x340BF,0x34,0xBF,FALLO,0,0xBF
0x63AE6,0x63,0xAE6,FALLO,5,0x5AE6
0x18BA9,0x18,0xBA9,FALLO,1,0x1BA9
0x15535,0x15,0x535,FALLO,2,0x2535
0x78BA2,0x78,0xBA2,HIT,4,0x4BA2
0x40DB3,0x40,0xDB3,HIT,3,0x3DB3
0x73911,0x73,0x911,FALLO,6,0x6911
0xFB0A,0xF,0xB0A,FALLO,7,0x7B0A
0x7710C,0x77,0x10C,FALLO,0,0x10C
0x4FAF7,0x4F,0xAF7,FALLO,3,0x3AF7
0x37217,0x37,0x217,FALLO,4,0x4217
0x6315B,0x63,0x15B,HIT,5,0x515B
0x5E0E4,0x5E,0xE4,FALLO,1,0x10E4
0x7DE7C,0x7D,0xE7C,FALLO,2,0x2E7C
0x7C8D1,0x7C,0x8D1,FALLO,5,0x58D1
0x7208F,0x72,0x8F,FALLO,6,0x608F
0x6BAE2,0x6B,0xAE2,FALLO,7,0x7AE2
0x5D2F6,0x5D,0x2F6,FALLO,0,0x2F6
0x5A299,0x5A,0x299,FALLO,3,0x3299
0x68249,0x68,0x249,FALLO,4,0x4249
0x511C8,0x51,0x1C8,FALLO,1,0x11C8
0x5A97A,0x5A,0x97A,HIT,3,0x397A
0x31297,0x31,0x297,FALLO,2,0x2297
0x2565F,0x25,0x65F,FALLO,5,0x565F
0x49433,0x49,0x433,FALLO,6,0x6433
0x1079E,0x10,0x79E,FALLO,7,0x779E
0x6474A,0x64,0x74A,FALLO,0,0x74A
0x2B1DC,0x2B,0x1DC,FALLO,3,0x31DC
0x496F1,0x49,0x6F1,HIT,6,0x66F1
0x4B2D7,0x4B,0x2D7,FALLO,4,0x42D7
0x646EB,0x64,0x6EB,HIT,0,0x6EB
0x708E2,0x70,0x8E2,FALLO,1,0x18E2
0x185FB,0x18,0x5FB,FALLO,2,0x25FB
0x76166,0x76,0x166,FALLO,5,0x5166
0x605D6,0x60,0x5D6,FALLO,6,0x65D6
0x71C6,0x7,0x1C6,FALLO,7,0x71C6
0x5E226,0x5E,0x226,FALLO,0,0x226
0x18C6B,0x18,0xC6B,HIT,2,0x2C6B
0x28E02,0x28,0xE02,FALLO,3,0x3E02
0x4A353,0x4A,0x353,FALLO,4,0x4353
0x44D39,0x44,0xD39,FALLO,1,0x1D39
0x483DA,0x48,0x3DA,FALLO,2,0x23DA
0x3037F,0x30,0x37F,FALLO,5,0x537F
0x196C9,0x19,0x6C9,FALLO,6,0x66C9
0x4990,0x4,0x990,FALLO,7,0x7990
0x45387,0x45,0x387,FALLO,0,0x387
0x41463,0x41,0x463,FALLO,3,0x3463
0x4FA1B,0x4F,0xA1B,FALLO,4,0x4A1B
0x41D3B,0x41,0xD3B,HIT,3,0x3D3B
0x6C4B8,0x6C,0x4B8,FALLO,1,0x14B8
0x7189F,0x71,0x89F,FALLO,2,0x289F
0x30F7,0x3,0xF7,FALLO,5,0x50F7
0x2279C,0x22,0x79C,FALLO,6,0x679C
0x58DFB,0x58,0xDFB,FALLO,7,0x7DFB
0x7E734,0x7E,0x734,FALLO,0,0x734
0x68764,0x68,0x764,FALLO,3,0x3764
0x58C15,0x58,0xC15,HIT,7,0x7C15
0x69E0C,0x69,0xE0C,FALLO,4,0x4E0C
0x7EBD0,0x7E,0xBD0,HIT,0,0xBD0
0x54C09,0x54,0xC09,FALLO,1,0x1C09
0x7F878,0x7F,0x878,FALLO,2,0x2878
0x3054,0x3,0x54,HIT,5,0x5054
0x5ADD6,0x5A,0xDD6,FALLO,6,0x6DD6
0x61C42,0x61,0xC42,FALLO,7,0x7C42
0x2F091,0x2F,0x91,FALLO,0,0x91
0x2475F,0x24,0x75F,FALLO,3,0x375F
0x53F89,0x53,0xF89,FALLO,4,0x4F89
0x73230,0x73,0x230,FALLO,5,0x5230
0x60B59,0x60,0xB59,FALLO,1,0x1B59
0x14C11,0x14,0xC11,FALLO,2,0x2C11
0x2ED1,0x2,0xED1,FALLO,6,0x6ED1
0x62B8C,0x62,0xB8C,FALLO,7,0x7B8C
0x68D5C,0x68,0xD5C,FALLO,0,0xD5C
0x7C443,0x7C,0x443,FALLO,3,0x3443
0x7CA05,0x7C,0xA05,HIT,3,0x3A05
0x6180D,0x61,0x80D,FALLO,4,0x480D
0x9CD0,0x9,0xCD0,FALLO,5,0x5CD0
0x3EFA6,0x3E,0xFA6,FALLO,1,0x1FA6
0x5DE45,0x5D,0xE45,FALLO,2,0x2E45
0x24B25,0x24,0xB25,FALLO,6,0x6B25
0x596E4,0x59,0x6E4,FALLO,7,0x76E4
0x2A776,0x2A,0x776,FALLO,0,0x776
0x519B2,0x51,0x9B2,FALLO,3,0x39B2
0x41163,0x41,0x163,FALLO,4,0x4163
0x70501,0x70,0x501,FALLO,5,0x5501
0x27ADC,0x27,0xADC,FALLO,1,0x1ADC
0x7FB64,0x7F,0xB64,FALLO,2,0x2B64
0x1D58D,0x1D,0x58D,FALLO,6,0x658D
0x19EB5,0x19,0xEB5,FALLO,7,0x7EB5
0x296E9,0x29,0x6E9,FALLO,0,0x6E9
0x2ECA,0x2,0xECA,FALLO,3,0x3ECA
0x5532E,0x55,0x32E,FALLO,4,0x432E
0x1D161,0x1D,0x161,HIT,6,0x6161
0x23EB8,0x23,0xEB8,FALLO,5,0x5EB8
0x6AC5D,0x6A,0xC5D,FALLO,1,0x1C5D
0x31A47,0x31,0xA47,FALLO,2,0x2A47
0x79F78,0x79,0xF78,FALLO,6,0x6F78
0x3B613,0x3B,0x613,FALLO,7,0x7613
0x2894A,0x28,0x94A,FALLO,0,0x94A
0x4C027,0x4C,0x27,FALLO,3,0x3027
0x54781,0x54,0x781,FALLO,4,0x4781
0x3959,0x3,0x959,FALLO,5,0x5959
0x6FB57,0x6F,0xB57,FALLO,1,0x1B57
0x222E8,0x22,0x2E8,FALLO,2,0x22E8
0x637B4,0x63,0x7B4,FALLO,6,0x67B4
0x4EAAA,0x4E,0xAAA,FALLO,7,0x7AAA
0x16A61,0x16,0xA61,FALLO,0,0xA61
0x40449,0x40,0x449,FALLO,3,0x3449
0x616AB,0x61,0x6AB,FALLO,4,0x46AB
0x5BADD,0x5B,0xADD,FALLO,5,0x5ADD
0xC39F,0xC,0x39F,FALLO,1,0x139F
0x50E20,0x50,0xE20,FALLO,2,0x2E20
0x4337,0x4,0x337,FALLO,6,0x6337
0x47FDE,0x47,0xFDE,FALLO,7,0x7FDE
0x4494B,0x44,0x94B,FALLO,0,0x94B
0x127ED,0x12,0x7ED,FALLO,3,0x37ED
0x653F5,0x65,0x3F5,FALLO,4,0x43F5
0x7AFDC,0x7A,0xFDC,FALLO,5,0x5FDC
0x757E1,0x75,0x7E1,FALLO,1,0x17E1
0xA2CD,0xA,0x2CD,FALLO,2,0x22CD
0x69BA4,0x69,0xBA4,FALLO,6,0x6BA4
0x2D096,0x2D,0x96,FALLO,7,0x7096
0x3C86B,0x3C,0x86B,FALLO,0,0x86B
0x60308,0x60,0x308,FALLO,3,0x3308
0x6FB6,0x6,0xFB6,FALLO,4,0x4FB6
0x7494D,0x74,0x94D,FALLO,5,0x594D
0x5856D,0x58,0x56D,FALLO,1,0x156D
0x28F8F,0x28,0xF8F,FALLO,2,0x2F8F
0x53D39,0x53,0xD39,FALLO,6,0x6D39
0x2BD60,0x2B,0xD60,FALLO,7,0x7D60
0x2D79C,0x2D,0x79C,FALLO,0,0x79C
0x1F596,0x1F,0x596,FALLO,3,0x3596
0x7883F,0x78,0x83F,FALLO,4,0x483F
0x3F1F2,0x3F,0x1F2,FALLO,5,0x51F2
0x38498,0x38,0x498,FALLO,1,0x1498
0x6387A,0x63,0x87A,FALLO,2,0x287A
0x53B3,0x5,0x3B3,FALLO,6,0x63B3
0x11B60,0x11,0xB60,FALLO,7,0x7B60
0x1377C,0x13,0x77C,FALLO,0,0x77C
0x2E1AC,0x2E,0x1AC,FALLO,3,0x31AC
0x2C922,0x2C,0x922,FALLO,4,0x4922
0x5B8AF,0x5B,0x8AF,FALLO,5,0x58AF
0xF19F,0xF,0x19F,FALLO,1,0x119F
0x6BF46,0x6B,0xF46,FALLO,2,0x2F46
0x6AFFD,0x6A,0xFFD,FALLO,6,0x6FFD
0x607C0,0x60,0x7C0,FALLO,7,0x77C0
0x3B6EA,0x3B,0x6EA,FALLO,0,0x6EA
0x61220,0x61,0x220,FALLO,3,0x3220
0x5F5D8,0x5F,0x5D8,FALLO,4,0x45D8
0x761A,0x7,0x61A,FALLO,5,0x561A
0x2F523,0x2F,0x523,FALLO,1,0x1523
0x6EA94,0x6E,0xA94,FALLO,2,0x2A94
0x48E18,0x48,0xE18,FALLO,6,0x6E18
0x683C6,0x68,0x3C6,FALLO,7,0x73C6
0x2824A,0x28,0x24A,FALLO,0,0x24A
0x4A25E,0x4A,0x25E,FALLO,3,0x325E
0x22773,0x22,0x773,FALLO,4,0x4773
0x7AD48,0x7A,0xD48,FALLO,5,0x5D48
0x7EE7B,0x7E,0xE7B,FALLO,1,0x1E7B
0xA714,0xA,0x714,FALLO,2,0x2714
0x1E2FD,0x1E,0x2FD,FALLO,6,0x62FD
0x7D855,0x7D,0x855,FALLO,7,0x7855
0x6C5AA,0x6C,0x5AA,FALLO,0,0x5AA
0x25DC0,0x25,0xDC0,FALLO,3,0x3DC0
0x569EC,0x56,0x9EC,FALLO,4,0x49EC
0x1FF16,0x1F,0xF16,FALLO,5,0x5F16
0x760B3,0x76,0xB3,FALLO,1,0x10B3
0x5BC39,0x5B,0xC39,FALLO,2,0x2C39
0x6A6D6,0x6A,0x6D6,FALLO,6,0x66D6
0x43AD2,0x43,0xAD2,FALLO,7,0x7AD2
0x55F12,0x55,0xF12,FALLO,0,0xF12
0x60F68,0x60,0xF68,FALLO,3,0x3F68
0x1A5E4,0x1A,0x5E4,FALLO,4,0x45E4
0x1E2BC,0x1E,0x2BC,FALLO,5,0x52BC
0x386A0,0x38,0x6A0,FALLO,1,0x16A0
0x990D,0x9,0x90D,FALLO,2,0x290D
0x2E1E0,0x2E,0x1E0,FALLO,6,0x61E0
0x6004,0x6,0x4,FALLO,7,0x7004
0xB836,0xB,0x836,FALLO,0,0x836
0x49E1D,0x49,0xE1D,FALLO,3,0x3E1D
0x18EDB,0x18,0xEDB,FALLO,4,0x4EDB
0x76DE3,0x76,0xDE3,FALLO,5,0x5DE3
0x4C812,0x4C,0x812,FALLO,1,0x1812
0x64636,0x64,0x636,FALLO,2,0x2636
0x50D83,0x50,0xD83,FALLO,6,0x6D83
0x11ED4,0x11,0xED4,FALLO,7,0x7ED4
0x61C96,0x61,0xC96,FALLO,0,0xC96
0x5D8CE,0x5D,0x8CE,FALLO,3,0x38CE
0x4F2F8,0x4F,0x2F8,FALLO,4,0x42F8
0x115CD,0x11,0x5CD,HIT,7,0x75CD
0x515A2,0x51,0x5A2,FALLO,5,0x55A2
0x5390C,0x53,0x90C,FALLO,1,0x190C
0x335CA,0x33,0x5CA,FALLO,2,0x25CA
0x5956C,0x59,0x56C,FALLO,6,0x656C
0x34700,0x34,0x700,FALLO,7,0x7700
0x6C98C,0x6C,0x98C,FALLO,0,0x98C
0x3D170,0x3D,0x170,FALLO,3,0x3170
0x10067,0x10,0x67,FALLO,4,0x4067
0x1EC8,0x1,0xEC8,FALLO,5,0x5EC8
0x768D6,0x76,0x8D6,FALLO,1,0x18D6
0x696C0,0x69,0x6C0,FALLO,2,0x26C0
0x37BA0,0x37,0xBA0,FALLO,6,0x6BA0
0x20011,0x20,0x11,FALLO,7,0x7011
0x397E7,0x39,0x7E7,FALLO,0,0x7E7
0x15956,0x15,0x956,FALLO,3,0x3956
0x753C5,0x75,0x3C5,FALLO,4,0x43C5
0x66DAF,0x66,0xDAF,FALLO,5,0x5DAF
