DV,NPV,Offset,Estado,Marco,DF
0xC29,0x185,0x1,FALLO,15,0x79
0xA40,0x148,0x0,FALLO,1,0x8
0x4F3,0x9E,0x3,FALLO,2,0x13
0x544,0xA8,0x4,FALLO,4,0x24
0x612,0xC2,0x2,FALLO,8,0x42
0xD9B,0x1B3,0x3,FALLO,9,0x4B
0x512,0xA2,0x2,FALLO,10,0x52
0x3E4,0x7C,0x4,FALLO,12,0x64
0x1B6,0x36,0x6,FALLO,14,0x76
0x434,0x86,0x4,FALLO,0,0x4
0x31E,0x63,0x6,FALLO,3,0x1E
0xFB7,0x1F6,0x7,FALLO,5,0x2F
0x32D,0x65,0x5,FALLO,6,0x35
0x542,0xA8,0x2,HIT,4,0x22
0xFE4,0x1FC,0x4,FALLO,7,0x3C
0xF7,0x1E,0x7,FALLO,11,0x5F
0x284,0x50,0x4,FALLO,13,0x6C
0x5C,0xB,0x4,FALLO,15,0x7C
0x5C6,0xB8,0x6,FALLO,1,0xE
0x10A,0x21,0x2,FALLO,2,0x12
0x70C,0xE1,0x4,FALLO,8,0x44
0xC4A,0x189,0x2,FALLO,9,0x4A
0x6C1,0xD8,0x1,FALLO,10,0x51
0xFC0,0x1F8,0x0,FALLO,12,0x60
0xCC7,0x198,0x7,FALLO,14,0x77
0x3,0x0,0x3,FALLO,0,0x3
0xEE0,0x1DC,0x0,FALLO,3,0x18
0xA42,0x148,0x2,FALLO,4,0x22
0x925,0x124,0x5,FALLO,5,0x2D
0xC2A,0x185,0x2,FALLO,6,0x32
0xE02,0x1C0,0x2,FALLO,7,0x3A
0x156,0x2A,0x6,FALLO,11,0x5E
0x78,0xF,0x0,FALLO,13,0x68
0x68F,0xD1,0x7,FALLO,15,0x7F
0x630,0xC6,0x0,FALLO,1,0x8
0x840,0x108,0x0,FALLO,2,0x10
0x4B2,0x96,0x2,FALLO,8,0x42
0x264,0x4C,0x4,FALLO,9,0x4C
0x558,0xAB,0x0,FALLO,10,0x50
0x23E,0x47,0x6,FALLO,12,0x66
0x171,0x2E,0x1,FALLO,14,0x71
0xB97,0x172,0x7,FALLO,0,0x7
0xFB1,0x1F6,0x1,FALLO,3,0x19
0xA34,0x146,0x4,FALLO,4,0x24
0xC8,0x19,0x0,FALLO,5,0x28
0x88,0x11,0x0,FALLO,6,0x30
0x2B8,0x57,0x0,FALLO,7,0x38
0xFEB,0x1FD,0x3,FALLO,11,0x5B
0x5EB,0xBD,0x3,FALLO,13,0x6B
0x3BD,0x77,0x5,FALLO,15,0x7D
0x5B3,0xB6,0x3,FALLO,1,0xB
0x7C2,0xF8,0x2,FALLO,2,0x12
0xDEB,0x1BD,0x3,FALLO,8,0x43
0x4AF,0x95,0x7,FALLO,9,0x4F
0x3AA,0x75,0x2,FALLO,10,0x52
0xCC,0x19,0x4,HIT,5,0x2C
0x92E,0x125,0x6,FALLO,12,0x66
0x517,0xA2,0x7,FALLO,14,0x77
0x51C,0xA3,0x4,FALLO,0,0x4
0xC0F,0x181,0x7,FALLO,3,0x1F
0x732,0xE6,0x2,FALLO,4,0x22
0x840,0x108,0x0,FALLO,6,0x30
0x106,0x20,0x6,FALLO,7,0x3E
0x4DB,0x9B,0x3,FALLO,11,0x5B
0x692,0xD2,0x2,FALLO,13,0x6A
0x7AB,0xF5,0x3,FALLO,15,0x7B
0xD0A,0x1A1,0x2,FALLO,1,0xA
0xE58,0x1CB,0x0,FALLO,2,0x10
0x1EF,0x3D,0x7,FALLO,5,0x2F
0x9F5,0x13E,0x5,FALLO,8,0x45
0x208,0x41,0x0,FALLO,9,0x48
0xBAE,0x175,0x6,FALLO,10,0x56
0x12B,0x25,0x3,FALLO,12,0x63
0xF0E,0x1E1,0x6,FALLO,14,0x76
0xC66,0x18C,0x6,FALLO,0,0x6
0x680,0xD0,0x0,FALLO,3,0x18
0xA26,0x144,0x6,FALLO,4,0x26
0xEFD,0x1DF,0x5,FALLO,6,0x35
0xC93,0x192,0x3,FALLO,7,0x3B
0x6EF,0xDD,0x7,FALLO,11,0x5F
0x8DC,0x11B,0x4,FALLO,13,0x6C
0x224,0x44,0x4,FALLO,15,0x7C
0xF0E,0x1E1,0x6,HIT,14,0x76
0xDA9,0x1B5,0x1,FALLO,1,0x9
0xFD6,0x1FA,0x6,FALLO,2,0x16
0x5DC,0xBB,0x4,FALLO,5,0x2C
0x5AA,0xB5,0x2,FALLO,8,0x42
0x185,0x30,0x5,FALLO,9,0x4D
0xCE6,0x19C,0x6,FALLO,10,0x56
0xD8F,0x1B1,0x7,FALLO,12,0x67
0x8F8,0x11F,0x0,FALLO,0,0x0
0xD2B,0x1A5,0x3,FALLO,3,0x1B
0x43D,0x87,0x5,FALLO,4,0x25
0xD72,0x1AE,0x2,FALLO,6,0x32
0x900,0x120,0x0,FALLO,7,0x38
0x335,0x66,0x5,FALLO,11,0x5D
0x8C6,0x118,0x6,FALLO,13,0x6E
0x74E,0xE9,0x6,FALLO,14,0x76
0x9C5,0x138,0x5,FALLO,15,0x7D
0x824,0x104,0x4,FALLO,1,0xC
0x8B1,0x116,0x1,FALLO,2,0x11
0xB58,0x16B,0x0,FALLO,5,0x28
0x671,0xCE,0x1,FALLO,8,0x41
0x99,0x13,0x1,FALLO,9,0x49
0x84D,0x109,0x5,FALLO,10,0x55
0x708,0xE1,0x0,FALLO,12,0x60
0x640,0xC8,0x0,FALLO,0,0x0
0x5F9,0xBF,0x1,FALLO,3,0x19
0xAEC,0x15D,0x4,FALLO,4,0x24
0x6C1,0xD8,0x1,FALLO,6,0x31
0xB45,0x168,0x5,FALLO,7,0x3D
0x28E,0x51,0x6,FALLO,11,0x5E
0xCC2,0x198,0x2,FALLO,13,0x6A
0xC4B,0x189,0x3,FALLO,14,0x73
0xD0D,0x1A1,0x5,FALLO,15,0x7D
0x748,0xE9,0x0,FALLO,1,0x8
0xD48,0x1A9,0x0,FALLO,2,0x10
0xB30,0x166,0x0,FALLO,5,0x28
0xFD2,0x1FA,0x2,FALLO,8,0x42
0x580,0xB0,0x0,FALLO,9,0x48
0x1D3,0x3A,0x3,FALLO,10,0x53
0x691,0xD2,0x1,FALLO,12,0x61
0xB83,0x170,0x3,FALLO,0,0x3
0x63A,0xC7,0x2,FALLO,3,0x1A
0xBA3,0x174,0x3,FALLO,4,0x23
0x810,0x102,0x0,FALLO,6,0x30
0xDD9,0x1BB,0x1,FALLO,7,0x39
0x898,0x113,0x0,FALLO,11,0x58
0x543,0xA8,0x3,FALLO,13,0x6B
0x6DE,0xDB,0x6,FALLO,14,0x76
0x879,0x10F,0x1,FALLO,15,0x79
0x48E,0x91,0x6,FALLO,1,0xE
0x9C7,0x138,0x7,FALLO,2,0x17
0xC3D,0x187,0x5,FALLO,5,0x2D
0xAD6,0x15A,0x6,FALLO,8,0x46
0xC76,0x18E,0x6,FALLO,9,0x4E
0xF0B,0x1E1,0x3,FALLO,10,0x53
0x9DE,0x13B,0x6,FALLO,12,0x66
0x119,0x23,0x1,FALLO,0,0x1
0x300,0x60,0x0,FALLO,3,0x18
0xB84,0x170,0x4,FALLO,4,0x24
0x391,0x72,0x1,FALLO,6,0x31
0x8F7,0x11E,0x7,FALLO,7,0x3F
0xFB5,0x1F6,0x5,FALLO,11,0x5D
0x6DE,0xDB,0x6,HIT,14,0x76
0xD2E,0x1A5,0x6,FALLO,13,0x6E
0x67A,0xCF,0x2,FALLO,15,0x7A
0xC55,0x18A,0x5,FALLO,1,0xD
0x49E,0x93,0x6,FALLO,2,0x16
0xB26,0x164,0x6,FALLO,5,0x2E
0x1D8,0x3B,0x0,FALLO,8,0x40
0x5F3,0xBE,0x3,FALLO,9,0x4B
0x213,0x42,0x3,FALLO,10,0x53
0xDF4,0x1BE,0x4,FALLO,12,0x64
0x328,0x65,0x0,FALLO,14,0x70
0x88E,0x111,0x6,FALLO,0,0x6
0x84C,0x109,0x4,FALLO,3,0x1C
0xCB0,0x196,0x0,FALLO,4,0x20
0xB20,0x164,0x0,HIT,5,0x28
0x412,0x82,0x2,FALLO,6,0x32
0x8F3,0x11E,0x3,HIT,7,0x3B
0xDF9,0x1BF,0x1,FALLO,11,0x59
0x4EC,0x9D,0x4,FALLO,13,0x6C
0x27B,0x4F,0x3,FALLO,15,0x7B
0x38,0x7,0x0,FALLO,1,0x8
0xE17,0x1C2,0x7,FALLO,2,0x17
0x6E4,0xDC,0x4,FALLO,5,0x2C
0x605,0xC0,0x5,FALLO,7,0x3D
0x593,0xB2,0x3,FALLO,8,0x43
0xF79,0x1EF,0x1,FALLO,9,0x49
0x19E,0x33,0x6,FALLO,10,0x56
0x710,0xE2,0x0,FALLO,12,0x60
0x55A,0xAB,0x2,FALLO,14,0x72
0xF1F,0x1E3,0x7,FALLO,0,0x7
0xA44,0x148,0x4,FALLO,3,0x1C
0x55C,0xAB,0x4,HIT,14,0x74
0x15D,0x2B,0x5,FALLO,4,0x25
0xA80,0x150,0x0,FALLO,6,0x30
0x89B,0x113,0x3,FALLO,11,0x5B
0x2EB,0x5D,0x3,FALLO,13,0x6B
0x8DB,0x11B,0x3,FALLO,15,0x7B
0x72A,0xE5,0x2,FALLO,1,0xA
0x149,0x29,0x1,FALLO,2,0x11
0xF29,0x1E5,0x1,FALLO,5,0x29
0x624,0xC4,0x4,FALLO,7,0x3C
0xA61,0x14C,0x1,FALLO,8,0x41
0xA04,0x140,0x4,FALLO,9,0x4C
0x807,0x100,0x7,FALLO,10,0x57
0x240,0x48,0x0,FALLO,12,0x60
0xD43,0x1A8,0x3,FALLO,14,0x73
0x1F6,0x3E,0x6,FALLO,0,0x6
0x80A,0x101,0x2,FALLO,3,0x1A
0x51,0xA,0x1,FALLO,4,0x21
0x171,0x2E,0x1,FALLO,6,0x31
0x874,0x10E,0x4,FALLO,11,0x5C
0x542,0xA8,0x2,FALLO,13,0x6A
0xCD6,0x19A,0x6,FALLO,15,0x7E
0xFC7,0x1F8,0x7,FALLO,1,0xF
0xF28,0x1E5,0x0,HIT,5,0x28
0xA23,0x144,0x3,FALLO,2,0x13
0x159,0x2B,0x1,FALLO,7,0x39
0x80D,0x101,0x5,HIT,3,0x1D
0x432,0x86,0x2,FALLO,8,0x42
0xD43,0x1A8,0x3,HIT,14,0x73
0xEEA,0x1DD,0x2,FALLO,9,0x4A
0x669,0xCD,0x1,FALLO,10,0x51
0x762,0xEC,0x2,FALLO,12,0x62
0x84C,0x109,0x4,FALLO,0,0x4
0xF9C,0x1F3,0x4,FALLO,4,0x24
0xB31,0x166,0x1,FALLO,5,0x29
0x69C,0xD3,0x4,FALLO,6,0x34
0x926,0x124,0x6,FALLO,11,0x5E
0x870,0x10E,0x0,FALLO,13,0x68
0xF12,0x1E2,0x2,FALLO,14,0x72
0x1B9,0x37,0x1,FALLO,15,0x79
0xAA1,0x154,0x1,FALLO,1,0x9
0x38C,0x71,0x4,FALLO,2,0x14
0x37B,0x6F,0x3,FALLO,3,0x1B
0xEA2,0x1D4,0x2,FALLO,7,0x3A
0x634,0xC6,0x4,FALLO,8,0x44
0xA6B,0x14D,0x3,FALLO,9,0x4B
0xB6E,0x16D,0x6,FALLO,10,0x56
0xE6C,0x1CD,0x4,FALLO,12,0x64
0xC48,0x189,0x0,FALLO,0,0x0
0x2BF,0x57,0x7,FALLO,4,0x27
0xE94,0x1D2,0x4,FALLO,5,0x2C
0x219,0x43,0x1,FALLO,6,0x31
0x43B,0x87,0x3,FALLO,11,0x5B
0xEA9,0x1D5,0x1,FALLO,13,0x69
0xDCD,0x1B9,0x5,FALLO,14,0x75
0x3E,0x7,0x6,FALLO,15,0x7E
0x689,0xD1,0x1,FALLO,1,0x9
0x648,0xC9,0x0,FALLO,2,0x10
0x399,0x73,0x1,FALLO,3,0x19
0x574,0xAE,0x4,FALLO,7,0x3C
0x44F,0x89,0x7,FALLO,8,0x47
0x466,0x8C,0x6,FALLO,9,0x4E
0xF86,0x1F0,0x6,FALLO,10,0x56
0xA59,0x14B,0x1,FALLO,12,0x61
0xE1B,0x1C3,0x3,FALLO,0,0x3
0x5F4,0xBE,0x4,FALLO,4,0x24
0xE93,0x1D2,0x3,HIT,5,0x2B
0x6D7,0xDA,0x7,FALLO,6,0x37
0x6C0,0xD8,0x0,FALLO,11,0x58
0x4CE,0x99,0x6,FALLO,13,0x6E
0xBD5,0x17A,0x5,FALLO,14,0x75
0xC78,0x18F,0x0,FALLO,15,0x78
0x2F7,0x5E,0x7,FALLO,1,0xF
0x84,0x10,0x4,FALLO,2,0x14
0x201,0x40,0x1,FALLO,3,0x19
0x394,0x72,0x4,FALLO,5,0x2C
0xC6A,0x18D,0x2,FALLO,7,0x3A
0x6EF,0xDD,0x7,FALLO,8,0x47
0x36D,0x6D,0x5,FALLO,9,0x4D
0x959,0x12B,0x1,FALLO,10,0x51
0xEB3,0x1D6,0x3,FALLO,12,0x63
0xA05,0x140,0x5,FALLO,0,0x5
0x2B5,0x56,0x5,FALLO,4,0x25
0x514,0xA2,0x4,FALLO,6,0x34
0x701,0xE0,0x1,FALLO,11,0x59
0x9D,0x13,0x5,FALLO,13,0x6D
0xFBC,0x1F7,0x4,FALLO,14,0x74
0x86D,0x10D,0x5,FALLO,15,0x7D
0xE9F,0x1D3,0x7,FALLO,1,0xF
0x1F9,0x3F,0x1,FALLO,2,0x11
0x90C,0x121,0x4,FALLO,3,0x1C
0xB3,0x16,0x3,FALLO,5,0x2B
0x1EC,0x3D,0x4,FALLO,7,0x3C
0xAB,0x15,0x3,FALLO,8,0x43
0x9A,0x13,0x2,HIT,13,0x6A
0xBC,0x17,0x4,FALLO,9,0x4C
0xCEC,0x19D,0x4,FALLO,10,0x54
0xD2C,0x1A5,0x4,FALLO,12,0x64
0x49A,0x93,0x2,FALLO,0,0x2
0xBCD,0x179,0x5,FALLO,4,0x25
0x5C1,0xB8,0x1,FALLO,6,0x31
0xCFF,0x19F,0x7,FALLO,11,0x5F
0xAAA,0x155,0x2,FALLO,13,0x6A
0xFC1,0x1F8,0x1,FALLO,14,0x71
0x756,0xEA,0x6,FALLO,15,0x7E
0x383,0x70,0x3,FALLO,1,0xB
0xF1E,0x1E3,0x6,FALLO,2,0x16
0xD6,0x1A,0x6,FALLO,3,0x1E
0xE8A,0x1D1,0x2,FALLO,5,0x2A
0xF6D,0x1ED,0x5,FALLO,7,0x3D
0x1B9,0x37,0x1,FALLO,8,0x41
0x9C8,0x139,0x0,FALLO,9,0x48
0x49E,0x93,0x6,HIT,0,0x6
0xDDF,0x1BB,0x7,FALLO,10,0x57
0x281,0x50,0x1,FALLO,12,0x61
0xD88,0x1B1,0x0,FALLO,4,0x20
0x2A4,0x54,0x4,FALLO,6,0x34
0x1FD,0x3F,0x5,FALLO,11,0x5D
0xF3,0x1E,0x3,FALLO,13,0x6B
0xBFC,0x17F,0x4,FALLO,14,0x74
0xBA9,0x175,0x1,FALLO,15,0x79
0xDAA,0x1B5,0x2,FALLO,0,0x2
0x661,0xCC,0x1,FALLO,1,0x9
0xA06,0x140,0x6,FALLO,2,0x16
0xC13,0x182,0x3,FALLO,3,0x1B
0xDBF,0x1B7,0x7,FALLO,5,0x2F
0xFF5,0x1FE,0x5,FALLO,7,0x3D
0xECA,0x1D9,0x2,FALLO,8,0x42
0xCB1,0x196,0x1,FALLO,9,0x49
0x1A1,0x34,0x1,FALLO,10,0x51
0x33,0x6,0x3,FALLO,12,0x63
0x64F,0xC9,0x7,FALLO,4,0x27
0x2E1,0x5C,0x1,FALLO,6,0x31
0x4C0,0x98,0x0,FALLO,11,0x58
0x449,0x89,0x1,FALLO,13,0x69
0x9A1,0x134,0x1,FALLO,14,0x71
0xA3A,0x147,0x2,FALLO,15,0x7A
0x26E,0x4D,0x6,FALLO,0,0x6
0x7B3,0xF6,0x3,FALLO,1,0xB
0x66,0xC,0x6,FALLO,2,0x16
0xD69,0x1AD,0x1,FALLO,3,0x19
0x70A,0xE1,0x2,FALLO,5,0x2A
0xA35,0x146,0x5,FALLO,7,0x3D
0x737,0xE6,0x7,FALLO,8,0x47
0x798,0xF3,0x0,FALLO,9,0x48
0xF0A,0x1E1,0x2,FALLO,10,0x52
0xF79,0x1EF,0x1,FALLO,12,0x61
0xFB9,0x1F7,0x1,FALLO,4,0x21
0x2A8,0x55,0x0,FALLO,6,0x30
0xD73,0x1AE,0x3,FALLO,11,0x5B
0x345,0x68,0x5,FALLO,13,0x6D
0x2A,0x5,0x2,FALLO,14,0x72
0x960,0x12C,0x0,FALLO,15,0x78
0xC5A,0x18B,0x2,FALLO,0,0x2
0xD12,0x1A2,0x2,FALLO,1,0xA
0x250,0x4A,0x0,FALLO,2,0x10
0x81E,0x103,0x6,FALLO,3,0x1E
0x46C,0x8D,0x4,FALLO,5,0x2C
0x759,0xEB,0x1,FALLO,7,0x39
0xD49,0x1A9,0x1,FALLO,8,0x41
0x1D6,0x3A,0x6,FALLO,9,0x4E
0xC98,0x193,0x0,FALLO,10,0x50
0x1CC,0x39,0x4,FALLO,12,0x64
0xA94,0x152,0x4,FALLO,4,0x24
0xC1E,0x183,0x6,FALLO,6,0x36
0x2A3,0x54,0x3,FALLO,11,0x5B
0x251,0x4A,0x1,HIT,2,0x11
0x9E0,0x13C,0x0,FALLO,13,0x68
0xA53,0x14A,0x3,FALLO,14,0x73
0xF1E,0x1E3,0x6,FALLO,15,0x7E
0x2BB,0x57,0x3,FALLO,0,0x3
0xFA0,0x1F4,0x0,FALLO,1,0x8
0x62F,0xC5,0x7,FALLO,3,0x1F
0x95D,0x12B,0x5,FALLO,5,0x2D
0x45B,0x8B,0x3,FALLO,7,0x3B
0xB1E,0x163,0x6,FALLO,8,0x46
0x13D,0x27,0x5,FALLO,9,0x4D
0xE71,0x1CE,0x1,FALLO,10,0x51
0x473,0x8E,0x3,FALLO,12,0x63
0x803,0x100,0x3,FALLO,2,0x13
0xD64,0x1AC,0x4,FALLO,4,0x24
0x8EF,0x11D,0x7,FALLO,6,0x37
0xEEA,0x1DD,0x2,FALLO,11,0x5A
0x3B3,0x76,0x3,FALLO,13,0x6B
0x63A,0xC7,0x2,FALLO,14,0x72
0xDE3,0x1BC,0x3,FALLO,15,0x7B
0x988,0x131,0x0,FALLO,0,0x0
0x886,0x110,0x6,FALLO,1,0xE
0x797,0xF2,0x7,FALLO,3,0x1F
0xA2,0x14,0x2,FALLO,5,0x2A
0xECE,0x1D9,0x6,FALLO,7,0x3E
0x56,0xA,0x6,FALLO,8,0x46
0x572,0xAE,0x2,FALLO,9,0x4A
0xB0C,0x161,0x4,FALLO,10,0x54
0xC39,0x187,0x1,FALLO,12,0x61
0x8F0,0x11E,0x0,FALLO,2,0x10
0x441,0x88,0x1,FALLO,4,0x21
0xECB,0x1D9,0x3,HIT,7,0x3B
0xDC0,0x1B8,0x0,FALLO,6,0x30
0xF6D,0x1ED,0x5,FALLO,11,0x5D
0x4A4,0x94,0x4,FALLO,13,0x6C
0xED6,0x1DA,0x6,FALLO,14,0x76
0x993,0x132,0x3,FALLO,15,0x7B
0x22E,0x45,0x6,FALLO,0,0x6
0xA89,0x151,0x1,FALLO,1,0x9
0xAEF,0x15D,0x7,FALLO,3,0x1F
0x297,0x52,0x7,FALLO,5,0x2F
0xE52,0x1CA,0x2,FALLO,7,0x3A
0xFE2,0x1FC,0x2,FALLO,8,0x42
0x1E3,0x3C,0x3,FALLO,9,0x4B
0x9BD,0x137,0x5,FALLO,10,0x55
0x5F7,0xBE,0x7,FALLO,12,0x67
0xEDA,0x1DB,0x2,FALLO,2,0x12
0x286,0x50,0x6,FALLO,4,0x26
0x2B7,0x56,0x7,FALLO,6,0x37
0xDAC,0x1B5,0x4,FALLO,11,0x5C
0xAFF,0x15F,0x7,FALLO,13,0x6F
0xF79,0x1EF,0x1,FALLO,14,0x71
0xEBF,0x1D7,0x7,FALLO,15,0x7F
0x794,0xF2,0x4,FALLO,0,0x4
0xF2E,0x1E5,0x6,FALLO,1,0xE
0xFF,0x1F,0x7,FALLO,3,0x1F
0x2B0,0x56,0x0,HIT,6,0x30
0xFCE,0x1F9,0x6,FALLO,5,0x2E
0x83D,0x107,0x5,FALLO,7,0x3D
0xC40,0x188,0x0,FALLO,8,0x40
0x407,0x80,0x7,FALLO,9,0x4F
0x8,0x1,0x0,FALLO,10,0x50
0x71F,0xE3,0x7,FALLO,12,0x67
0xDCC,0x1B9,0x4,FALLO,2,0x14
0xBC7,0x178,0x7,FALLO,4,0x27
0x419,0x83,0x1,FALLO,6,0x31
0x5DF,0xBB,0x7,FALLO,11,0x5F
0x970,0x12E,0x0,FALLO,13,0x68
0x356,0x6A,0x6,FALLO,14,0x76
0x902,0x120,0x2,FALLO,15,0x7A
0xBA5,0x174,0x5,FALLO,0,0x5
0xF16,0x1E2,0x6,FALLO,1,0xE
0xCC4,0x198,0x4,FALLO,3,0x1C
0x9D2,0x13A,0x2,FALLO,5,0x2A
0x81D,0x103,0x5,FALLO,7,0x3D
0xF60,0x1EC,0x0,FALLO,8,0x40
0xB24,0x164,0x4,FALLO,9,0x4C
0x81,0x10,0x1,FALLO,10,0x51
0xB0,0x16,0x0,FALLO,12,0x60
0xB66,0x16C,0x6,FALLO,2,0x16
0xA7A,0x14F,0x2,FALLO,4,0x22
0x5,0x0,0x5,FALLO,6,0x35
0x6E6,0xDC,0x6,FALLO,11,0x5E
0x72F,0xE5,0x7,FALLO,13,0x6F
0x94A,0x129,0x2,FALLO,14,0x72
0xC22,0x184,0x2,FALLO,15,0x7A
0x784,0xF0,0x4,FALLO,0,0x4
0x9EE,0x13D,0x6,FALLO,1,0xE
0x8F3,0x11E,0x3,FALLO,3,0x1B
0xD44,0x1A8,0x4,FALLO,5,0x2C
0xB83,0x170,0x3,FALLO,7,0x3B
0x426,0x84,0x6,FALLO,8,0x46
0xCDC,0x19B,0x4,FALLO,9,0x4C
0xA1E,0x143,0x6,FALLO,10,0x56
0x2D7,0x5A,0x7,FALLO,12,0x67
0x582,0xB0,0x2,FALLO,2,0x12
0xBDC,0x17B,0x4,FALLO,4,0x24
0x4E3,0x9C,0x3,FALLO,6,0x33
0x55D,0xAB,0x5,FALLO,11,0x5D
0xD76,0x1AE,0x6,FALLO,13,0x6E
0xF44,0x1E8,0x4,FALLO,14,0x74
0xABE,0x157,0x6,FALLO,15,0x7E
0xF5F,0x1EB,0x7,FALLO,0,0x7
0xC87,0x190,0x7,FALLO,1,0xF
0x790,0xF2,0x0,FALLO,3,0x18
0x825,0x104,0x5,FALLO,5,0x2D
0xF3E,0x1E7,0x6,FALLO,7,0x3E
0x1E4,0x3C,0x4,FALLO,8,0x44
0xB20,0x164,0x0,FALLO,9,0x48
0xE0E,0x1C1,0x6,FALLO,10,0x56
0x44D,0x89,0x5,FALLO,12,0x65
0x418,0x83,0x0,FALLO,2,0x10
0xAA,0x15,0x2,FALLO,4,0x22
0x8DC,0x11B,0x4,FALLO,6,0x34
0x3CE,0x79,0x6,FALLO,11,0x5E
0xF3F,0x1E7,0x7,HIT,7,0x3F
0xD2,0x1A,0x2,FALLO,13,0x6A
0xF0D,0x1E1,0x5,FALLO,14,0x75
0xF7F,0x1EF,0x7,FALLO,15,0x7F
0x3EA,0x7D,0x2,FALLO,0,0x2
0xEFD,0x1DF,0x5,FALLO,1,0xD
0x642,0xC8,0x2,FALLO,3,0x1A
0x994,0x132,0x4,FALLO,5,0x2C
0x8BF,0x117,0x7,FALLO,8,0x47
0x362,0x6C,0x2,FALLO,9,0x4A
0x9E0,0x13C,0x0,FALLO,10,0x50
0x2A6,0x54,0x6,FALLO,12,0x66
0x4BE,0x97,0x6,FALLO,2,0x16
0xC28,0x185,0x0,FALLO,4,0x20
0xC5,0x18,0x5,FALLO,6,0x35
0x39B,0x73,0x3,FALLO,7,0x3B
0x4F9,0x9F,0x1,FALLO,11,0x59
0x60A,0xC1,0x2,FALLO,13,0x6A
0x117,0x22,0x7,FALLO,14,0x77
0xBAC,0x175,0x4,FALLO,15,0x7C
0x4D6,0x9A,0x6,FALLO,0,0x6
0x77D,0xEF,0x5,FALLO,1,0xD
0xF5D,0x1EB,0x5,FALLO,3,0x1D
0x967,0x12C,0x7,FALLO,5,0x2F
0x14C,0x29,0x4,FALLO,8,0x44
0x2F3,0x5E,0x3,FALLO,9,0x4B
0xC9F,0x193,0x7,FALLO,10,0x57
0x20D,0x41,0x5,FALLO,12,0x65
0x7AC,0xF5,0x4,FALLO,2,0x14
0x4C4,0x98,0x4,FALLO,4,0x24
0x80C,0x101,0x4,FALLO,6,0x34
0xBD6,0x17A,0x6,FALLO,7,0x3E
0xAF6,0x15E,0x6,FALLO,11,0x5E
0xBA6,0x174,0x6,FALLO,13,0x6E
0xBF5,0x17E,0x5,FALLO,14,0x75
0x70A,0xE1,0x2,FALLO,15,0x7A
0xC2E,0x185,0x6,FALLO,0,0x6
0xC31,0x186,0x1,FALLO,1,0x9
0xCD9,0x19B,0x1,FALLO,3,0x19
0x7F1,0xFE,0x1,FALLO,5,0x29
0x27C,0x4F,0x4,FALLO,8,0x44
0xF9B,0x1F3,0x3,FALLO,9,0x4B
0xE6E,0x1CD,0x6,FALLO,10,0x56
0x648,0xC9,0x0,FALLO,12,0x60
0x985,0x130,0x5,FALLO,2,0x15
0x5E1,0xBC,0x1,FALLO,4,0x21
0x4CA,0x99,0x2,FALLO,6,0x32
0x955,0x12A,0x5,FALLO,7,0x3D
0xAFD,0x15F,0x5,FALLO,11,0x5D
0x79C,0xF3,0x4,FALLO,13,0x6C
0x5E9,0xBD,0x1,FALLO,14,0x71
0xEDC,0x1DB,0x4,FALLO,15,0x7C
0xE20,0x1C4,0x0,FALLO,0,0x0
0x29A,0x53,0x2,FALLO,1,0xA
0x31E,0x63,0x6,FALLO,3,0x1E
0x5A,0xB,0x2,FALLO,5,0x2A
0x510,0xA2,0x0,FALLO,8,0x40
0x76C,0xED,0x4,FALLO,9,0x4C
0xC47,0x188,0x7,FALLO,10,0x57
0x3DB,0x7B,0x3,FALLO,12,0x63
0x39D,0x73,0x5,FALLO,2,0x15
0xEE6,0x1DC,0x6,FALLO,4,0x26
0xF02,0x1E0,0x2,FALLO,6,0x32
0x586,0xB0,0x6,FALLO,7,0x3E
0xAAC,0x155,0x4,FALLO,11,0x5C
0xC1B,0x183,0x3,FALLO,13,0x6B
0x27B,0x4F,0x3,FALLO,14,0x73
0x703,0xE0,0x3,FALLO,15,0x7B
0x966,0x12C,0x6,FALLO,0,0x6
0xC64,0x18C,0x4,FALLO,1,0xC
0x7D5,0xFA,0x5,FALLO,3,0x1D
0x580,0xB0,0x0,HIT,7,0x38
0x111,0x22,0x1,FALLO,5,0x29
0x8A5,0x114,0x5,FALLO,8,0x45
0xD02,0x1A0,0x2,FALLO,9,0x4A
0x738,0xE7,0x0,FALLO,10,0x50
0xE8E,0x1D1,0x6,FALLO,12,0x66
0xA52,0x14A,0x2,FALLO,2,0x12
0x4B2,0x96,0x2,FALLO,4,0x22
0x1C5,0x38,0x5,FALLO,6,0x35
0xA49,0x149,0x1,FALLO,7,0x39
0x1F,0x3,0x7,FALLO,11,0x5F
0x929,0x125,0x1,FALLO,13,0x69
0x38B,0x71,0x3,FALLO,14,0x73
0xB39,0x167,0x1,FALLO,15,0x79
0x77E,0xEF,0x6,FALLO,0,0x6
0x669,0xCD,0x1,FALLO,1,0x9
0x3B5,0x76,0x5,FALLO,3,0x1D
0x634,0xC6,0x4,FALLO,5,0x2C
0xE29,0x1C5,0x1,FALLO,8,0x41
0xEBD,0x1D7,0x5,FALLO,9,0x4D
0xEE0,0x1DC,0x0,FALLO,10,0x50
0x53E,0xA7,0x6,FALLO,12,0x66
0xBC4,0x178,0x4,FALLO,2,0x14
0xBBE,0x177,0x6,FALLO,4,0x26
0x5DC,0xBB,0x4,FALLO,6,0x34
0x880,0x110,0x0,FALLO,7,0x38
